driver1fault,accidentaddr,accident_hour,is_province1,lngs,lat,district
1,南明区解放路,19,True,,26.56832600000001,南明区
1,白云区金苏大道中段,19,True,,26.67667800000001,
7,小河区西南环线,19,True,,26.508372,花溪区
7,南明区汤巴关路口,19,True,,26.570394,南明区
7,观山湖区世纪城兰州路路口,19,False,,26.642426,乌当区
8,南明区解放路口,19,True,,26.566694,南明区
3,云岩区海鸿兰馨苑小区停车场,19,True,,26.619222,云岩区
1,观山湖区金朱东路口,19,True,,26.648631,观山湖区
1,云岩区友谊路口,19,True,,26.59582,云岩区
7,云岩区威清路口,19,True,,26.592336,云岩区
1,南明区花果园立交中段,19,True,,26.5265,南明区
8,观山湖区兴筑西路十字路口,19,True,,27.216054,乌当区
1,观山湖区小关大桥上,19,True,,26.625206,云岩区
9,云岩区中坝路中坝停车场,19,True,,26.597214,云岩区
9,南明区花果园桥下,19,True,,26.575297,云岩区
9,南明区花果园立交桥下,19,True,,26.575212,云岩区
1,云岩区市北路扁井车站旁,19,True,,26.609819,
8,南明区花果园,20,True,,26.571037,南明区
1,云岩区北京路博物馆门口,20,True,,26.598199,云岩区
1,观山湖区世纪城路口,20,True,,26.610076,观山湖区
7,无单曲北衙路路口,20,True,,26.647612,乌当区
1,南明区次南门路口,20,True,,26.579582,
1,云岩区市北路口,20,True,,26.605242,云岩区
7,南明区东客运站,21,True,,26.574925,南明区
10,南明区曹状元街中段,22,True,,26.5265,南明区
1,白云区白沙路红绿灯处,5,False,,26.700131,白云区
3,观山湖区贵阳北站出口,7,True,,26.62631,观山湖区
3,南明区五里冲,7,False,,26.567986,南明区
1,南明区西二环杨家山隧道出口,7,True,,26.57054500000001,南明区
8,花溪大道,7,True,,26.580099,花溪区
1,乌当区O八三门口,7,True,,26.642088,乌当区
7,云岩区圣泉流云花园路口,7,True,,26.60677,乌当区
3,乌当区新添寨天罄家园小区内,7,True,,26.637159000000004,
3,南明区狮峰路口,7,True,,26.576965,南明区
7,云岩区黔灵山路口红绿灯处,7,True,,26.602999,云岩区
7,观山湖区阳关立交中段,7,True,,26.598343,
1,乌当区北二环火焰山隧道口,7,True,,26.658328000000004,云岩区
3,南明区火车站,8,True,,26.56283,南明区
1,花溪区清溪路,8,True,,26.382642,花溪区
1,乌当区航天大道水锦花都路口,8,True,,26.637409,
7,南明区遵义路服务大楼门口,8,True,,26.568242,南明区
10,云岩区瑞北路口,8,True,,26.596644,
1,观山湖区金清线何官村路口,8,True,,26.592755,乌当区
1,云岩区市西路高架桥中段,8,True,,26.582509,
9,云岩区北京西路肿瘤医院对面,8,True,,26.593622,
1,南明区西二环杨家山隧道口1公里处,8,True,,26.57054500000001,南明区
1,云岩区理工学院门口,8,True,,26.572226,云岩区
7,白云区同心路七彩湖花园路口,8,True,,26.687681,白云区
1,云岩区西二环中坝立交中段,8,True,,26.59052800000001,云岩区
8,云岩区茶园村路口,8,True,,26.59923400000001,乌当区
7,云岩区新添大道南段乌江怡苑门口,8,True,,26.615929,云岩区
8,观山湖区碧海花园路口,8,True,,26.653148,乌当区
3,观山湖区碧海花园丽阳天下门口,8,True,,26.636323,乌当区
8,观山湖区长岭南路水电八局路口,8,True,,26.653148,乌当区
1,观山湖区会展城十字路口,8,True,,26.644501,观山湖区
9,云岩区北京西路肿瘤医院对面,8,True,,26.593622,
9,观山湖区碧海花园路口,8,True,,26.653148,乌当区
1,观山湖区金阳北路与东林寺路交叉口,8,True,,26.666299,观山湖区
1,云岩区女子中学桥下,8,True,,26.33,
7,南明区市南路,9,True,,26.56601400000001,南明区
8,观山湖区金阳南路中段,9,False,,26.653148,乌当区
1,花溪大道北段,9,True,,26.564098,南明区
1,观山湖区云潭北路口,9,True,,26.639913,观山湖区
1,小河区转盘,9,True,,26.529166,南明区
6,小河区黄河路,9,True,,26.524842,花溪区
1,南明区太慈桥,9,True,,26.56048,南明区
1,孟关洛谭,9,False,,26.33,
3,云关乡,9,True,,26.56874,南明区
3,南明区云关乡,9,True,,26.56874,南明区
1,云岩区中山西路口,9,True,,26.583632,云岩区
1,云岩区瑞金中路口,9,True,,26.584904,云岩区
1,观山湖区长岭南路口,9,True,,26.612362,观山湖区
3,云岩区二桥钢管厂内,9,True,,26.589126,云岩区
1,云岩区中华北路交叉口,9,True,,26.604111,云岩区
1,观山湖区一小门口,9,True,,26.507728000000004,云岩区
7,观山湖区碧海花园路口,9,True,,26.653148,乌当区
7,贵黄高速五里冲,10,False,,26.565947,南明区
1,云岩区富水路,10,True,,26.58629,云岩区
7,南明区山水黔城,10,True,,26.534142,南明区
7,云岩区中华路,10,True,,26.590424,云岩区
8,东新路,10,True,,26.587697,云岩区
1,观山湖区八匹马转盘,10,True,,26.641921000000004,观山湖区
7,云岩区宝山北路,10,True,,26.591344,云岩区
1,观山湖区长岭南路与观山东路交叉口,10,True,,26.641151,乌当区
3,观山湖区北大资源梦想城内,10,True,,26.631116,乌当区
1,观山湖区湖滨路口,10,True,,26.614689,观山湖区
7,云岩区文昌北路口,10,True,,26.59138,云岩区
1,观山湖区金华镇狗场加油站门口,10,True,,26.588977000000003,乌当区
1,云岩区中坝立交中段,10,False,,26.595951,云岩区
8,云岩区头桥智慧龙城路口,10,True,,26.587225,云岩区
3,观山湖区世纪城福建路口,10,True,,26.608044,乌当区
1,云岩区北京西路海马冲隧道口,10,True,,26.594893,
7,云岩区大营坡省二医门口,10,True,,26.619667,云岩区
1,云岩区观山东路口,10,True,,26.606549,云岩区
7,云岩区三桥批发市场门口,10,True,,26.59219,云岩区
7,南明区西二环中段,10,True,,26.56595900000001,南明区
7,云岩区中华北路口,10,True,,26.596919,云岩区
1,云岩区北京西路海马冲隧道内,10,True,,26.589462,云岩区
7,贵溪小学,11,True,,26.580124,南明区
1,南明区五里冲,11,True,,26.567986,南明区
1,北京西路,11,True,,26.595573,云岩区
2,白云区同心路口,11,True,,26.688129,
7,云岩区金关村,11,False,,26.579295,云岩区
8,白云区粑粑坳路口,11,True,,26.670022,白云区
7,贵惠大道碧桂园入口处,11,True,,26.494128000000003,
1,云岩区市北路口,11,True,,26.605242,云岩区
7,乌当区奶牛场路口,11,True,,26.33,
8,白云区西南家具城门口,11,True,,26.678638,
8,南明区都司路市一医门口,11,True,,26.578894,南明区
5,观山湖区世纪城金源街路口,11,True,,26.608044,乌当区
1,云岩区北京西路口,11,True,,26.596612,云岩区
7,观山湖区客车站门口,11,True,,26.620817,观山湖区
8,南明区博爱路,12,True,,26.5765,南明区
3,兴关路口,12,True,,26.571773,南明区
7,云岩区转弯塘路口,12,True,,26.587055,云岩区
7,南明区蟠桃宫,12,True,,26.581566,南明区
7,云岩区中华北路利美康门口,12,True,,26.598202,
1,黔江路,12,True,,26.538251,花溪区
8,南明区二戈寨匝道出口处,12,True,,26.517822,
7,南明区体育馆,12,True,,26.566597,南明区
7,花溪区孟关大道,12,True,,26.410309,花溪区
8,云岩区三桥鸭江寨路口,12,True,,26.588472,
8,南明区花果园,12,True,,26.571037,南明区
3,小河区金竹镇,12,True,,26.498397,花溪区
1,云岩区宝山路口,12,True,,26.590431,云岩区
7,云岩区友谊路口,12,True,,26.59582,云岩区
1,白云区粑粑坳贵遵高速路桥下,12,True,,26.68195,白云区
7,南明区贵惠路中段,12,True,,26.5265,南明区
7,云岩区师大门口,12,True,,26.595832,云岩区
7,花溪区牛郎关,13,False,,26.466479,花溪区
1,西南环线,13,True,,26.545078000000004,南明区
3,小河区珠江路,13,True,,26.52705,花溪区
1,观山湖区二手车市场路口,13,True,,26.653148,乌当区
3,肺科医院停车场,13,True,,26.57507,南明区
2,南明区大十字,13,True,,26.583606,南明区
7,南明区太慈桥,13,True,,26.56048,南明区
7,云岩区改茶路口,13,True,,26.586244,云岩区
7,观山湖区观山湖一号小区道路,13,True,,26.653148,乌当区
1,观山湖区八匹马转盘,13,True,,26.641921000000004,观山湖区
8,观山湖区中铁逸都门口,13,True,,26.614782,乌当区
1,观山湖区西二环中段,13,True,,26.56595900000001,观山湖区
8,观山湖区石标路中段,13,False,,26.653148,乌当区
8,观山湖区碧海花园三岔路口,13,True,,26.634349,乌当区
1,南明区万东大桥中段,13,True,,26.5265,南明区
1,观山湖区金阳与清镇中段,13,False,,26.33,
7,南明区花果园,14,True,,26.571037,南明区
1,南明区花果园立交桥下,14,True,,26.575212,云岩区
7,小河区清水江璐,14,True,,26.33,
1,南明区东站路,14,True,,26.551645,南明区
8,云岩区枣山路口,14,True,,26.590597,云岩区
1,小河区盘江路,14,True,,26.526373,花溪区
1,花溪大道,14,True,,26.580099,花溪区
7,小河区钢材城,14,True,,26.33,
7,花溪区孟关汽车城,14,True,,26.409194,花溪区
9,南明区东二环路口,14,True,,26.55095,
9,云岩区东二环路口,14,True,,26.598562,云岩区
7,观山湖区西二环与贵遵高速交界处,14,True,,26.59052800000001,云岩区
1,观山湖区二铺加油站门口,14,True,,26.606856,乌当区
1,南明区二桥加油站旁,14,True,,26.586153000000003,云岩区
8,观山湖区金朱西路与云潭北路交叉口,14,False,,26.658485,乌当区
7,南明区新路口,14,True,,26.574578,南明区
1,观山湖区金朱西路口,14,True,,26.668752,观山湖区
7,南明区瑞金南路口,14,True,,26.571768,南明区
9,观山湖区宾阳大道南段,14,True,,26.615422,乌当区
1,云岩区贵开高架桥中段,14,True,,26.580226,南明区
8,云岩区三桥下午里新村路口,14,True,,26.588472,
3,龙洞堡,15,True,,26.549112,南明区
1,花溪区金竹立交,15,True,,26.490179,花溪区
1,南明区车水路,15,True,,26.558002,南明区
7,南明区花溪大道,15,True,,26.572567,南明区
3,南明区花果园桥下,15,True,,26.575297,云岩区
7,南明区桐萌路,15,True,,26.476966,南明区
8,南明区宝山南路与观水路交叉口,15,True,,26.579735,南明区
1,观山湖区龙慈苑路口,15,True,,26.605783,乌当区
8,南明区解放路大昌隆门口,15,False,,26.568249,南明区
8,云岩区瑞北路口,15,True,,26.596644,
4,云岩区白云大道中段,15,True,,26.595951,云岩区
7,云岩区市北路文峰苑路口,16,True,,26.612059,云岩区
1,花溪区公园,16,True,,26.6536,花溪区
8,花溪区明珠路,16,True,,26.424232,花溪区
7,南明区沙冲路,16,True,,26.555189,南明区
1,云岩区三桥立交中段,16,True,,26.58659500000001,云岩区
1,花溪区溪北路,16,True,,26.441865000000004,花溪区
1,师大路口,16,False,,26.591023,云岩区
1,云岩区宝山北路师大门口,16,True,,26.592194,
1,云岩区市北路黔灵半山门口,16,True,,26.616817,云岩区
8,云岩区金狮小区内,16,True,,26.601542,云岩区
1,观山湖区金朱西路口,16,True,,26.668752,观山湖区
1,乌当区新添寨城市花园门口,16,True,,26.576456,云岩区
1,白云区白云南路口,16,True,,23.210484,白云区
7,南明区二戈寨,17,True,,26.517822,南明区
7,艺校往五里冲方向,17,True,,26.567728,南明区
7,云岩区大营坡桥下,17,True,,26.601655,
8,南明区沙冲路口,17,True,,26.564664,
7,小河区转盘,17,True,,26.529166,南明区
3,观山湖区客车站停车场,17,True,,26.561601,南明区
7,云岩区中华北路六广门路口,17,True,,26.598194,
9,南明区遵义路红绿灯桥下,17,True,,26.57203,南明区
7,南明区省医大门口,17,True,,26.583522,南明区
1,南明区陈家坡空招路口,17,True,,26.565428000000004,
1,云岩区北京路医学院门口,17,True,,26.602052,
7,云岩区省府路小学门口,17,True,,26.588526,云岩区
8,南明区五里冲隧道口,17,True,,26.567728,南明区
4,白云区蜀黔物流园门口,17,True,,26.688056,白云区
7,南明区汤巴关,18,True,,26.570394,南明区
3,南明区沙冲南路火石坡,18,True,,26.546103,南明区
1,南明区油榨街,18,True,,26.566357,南明区
7,乌当区新创路口,18,True,,26.635649,
1,南明区花果园雅园门口,18,True,,26.569985,南明区
7,观山湖区黔灵山路中段,18,True,,26.653148,乌当区
8,南明区花溪大道,18,True,,26.572567,南明区
9,小河区淮河路,18,True,,26.524052,花溪区
3,花溪区民院,18,True,,26.45535,花溪区
8,观山湖区金阳南路口,18,True,,26.626442,观山湖区
7,云岩区北京西路口,18,True,,26.596612,云岩区
8,观山湖区云潭南路交叉口,18,True,,26.653148,乌当区
8,南明区遵义路广电路口,18,True,,26.571029,南明区
3,南明区水东路口,18,True,,26.580541,南明区
8,南明区中山东路口,18,True,,26.583238,南明区
1,云岩区大营路路口,18,True,,26.604111,云岩区
7,云岩区枣山路十字路口,18,False,,26.590597,云岩区
8,云岩区宝山路师大门口,19,True,,26.592194,云岩区
8,云岩区南垭路口,19,True,,26.620609,云岩区
1,南明区沙冲路,19,True,,26.555189,南明区
7,云岩区未来方舟路口,19,True,,26.33,
9,南明区花果园,19,True,,26.571037,南明区
7,小河区西南环线,19,True,,26.508372,花溪区
7,南明区富源中路,19,True,,26.550677,南明区
7,云岩区富源北路,19,True,,26.55796500000001,南明区
4,花溪区红阳厂,19,True,,26.422799,花溪区
3,观山湖区金朱东路口,19,True,,26.648631,观山湖区
1,云岩区北京西路黔灵山隧道中段,19,True,,26.608692,云岩区
7,云岩区贵州日报社门口,19,True,,26.62288400000001,云岩区
7,云岩区铁桥松山路口,19,True,,26.584006,云岩区
1,乌当区水东路,20,True,,26.616017,乌当区
2,观山湖区万科城路口,20,True,,26.596488,乌当区
8,云岩区大营坡与贵乌路交叉口,20,True,,26.603007,云岩区
1,乌当区水东路保利春天大道中段,20,True,,26.639055,乌当区
3,云岩区富水南路,20,True,,26.583286,南明区
8,云岩区公安厅门口,21,True,,26.588749,
1,云岩区普陀路与和平路交汇处,21,True,,26.604298,
8,白云区同心路十字路口,21,False,,26.683567,白云区
7,云岩区中华北路路口,21,True,,26.592515,
7,南明区宝山路省医路口,22,True,,26.580568,南明区
1,云岩区文昌北路,22,True,,26.591672,云岩区
7,小河区大兴星城,22,True,,26.51401,花溪区
4,云岩区沙河街中段,22,True,,26.58907,云岩区
8,南明区亨特门口,22,True,,26.582035,南明区
8,观山湖区世纪城路口,22,True,,26.610076,观山湖区
7,花溪区大学城,23,True,,26.39555,花溪区
7,云岩区三桥路口,23,True,,26.59005,云岩区
7,观山湖区碧海花园路口,5,True,,26.653148,乌当区
7,观山湖区会展东路口,6,True,,26.644798,观山湖区
1,观山湖区会展城十字路口,6,True,,26.644501,观山湖区
8,白云区金园路口,6,True,,26.67387,白云区
3,观山湖区碧海花园路口,6,True,,26.653148,乌当区
7,南明区水东路未来方舟路口,7,True,,26.60896,
8,云岩区金关钢材市场门口,7,True,,26.579894,云岩区
9,观山湖区贵阳北站出口,7,True,,26.62631,观山湖区
9,观山湖区贵阳北站西广场路口,7,True,,26.626073,乌当区
3,观山湖区阳关安置房108房楼下,7,True,,26.33,
7,云岩区市北路保利云山门口,7,True,,26.621347,云岩区
7,云岩区枣山路口,7,True,,26.590597,云岩区
1,南明区五交化,8,True,,26.575387,南明区
7,花溪区金竹立交,8,True,,26.490179,花溪区
8,云岩区头桥海马冲路口,8,True,,26.587940000000003,云岩区
7,南明区油榨街森林公园,8,True,,26.560498,
8,云岩区头桥海马冲路口,8,True,,26.587940000000003,云岩区
1,乌当区航天路口,8,True,,26.652676,乌当区
7,云岩区嵩山路口,8,False,,26.33,
1,白云区同心路口,8,True,,26.688129,
8,观山湖区会展城B区路口,8,True,,26.645727,乌当区
9,花溪区明秀明秀宾馆,9,True,,26.439236,花溪区
5,南明区矿山厂,9,False,,26.549535,
7,花溪区中曹司大桥,9,True,,26.508756,花溪区
7,云岩区市南路,9,True,,26.586832,南明区
3,云岩区智慧龙城停车场,9,True,,26.584206,云岩区
1,南明区遵义路,9,True,,26.577417,南明区
1,观山湖区长岭北路往博物馆方向,9,True,,26.653148,乌当区
7,云岩区腹水北路路口,9,True,,26.33,
1,云岩区头桥十字路口,9,True,,26.587940000000003,云岩区
7,云岩区中坝立交中段,9,True,,26.595951,云岩区
3,白云区粑粑坳路口,9,True,,26.670022,白云区
7,乌当区贵开路航天大道中段,9,True,,26.652422,乌当区
8,南明区老东门路口,10,True,,26.584686,
7,贵安新区管委会,10,False,,26.442075,花溪区
3,花溪大道北段,10,True,,26.564098,南明区
7,观山湖区世纪城路口,10,True,,26.610076,观山湖区
7,南明区太慈桥,10,True,,26.56048,南明区
3,白云区大山洞路口,10,True,,26.699844,
9,白云区西南家具城门口,10,True,,26.678638,
7,云岩区金钟桥桥头,10,True,,26.590049,云岩区
7,军区南厂路,11,True,,26.560434000000004,南明区
9,花溪区花溪公园,11,True,,26.439422,花溪区
1,乌当区新添寨高新路口,11,True,,26.642378000000004,乌当区
8,乌当区新添寨创业路口,11,True,,26.638282,
1,云岩区友谊路烟厂门口,11,False,,26.595788,云岩区
7,乌当区新添大道振华广场路口,11,True,,26.648268,乌当区
1,观山湖区世纪城永辉超市对面,11,True,,26.606672,观山湖区
1,观山湖区金阳北路口,11,True,,26.664836,乌当区
7,云岩区宝山北路口,11,True,,26.584687,云岩区
7,观山湖区世纪城龙泉苑街路口,12,True,,26.608044,乌当区
1,小河区开发大道,12,True,,26.49134500000001,花溪区
8,观山湖区八匹马红街路口,12,True,,26.653148,乌当区
7,云岩区百花大地唐家庄路口,12,True,,26.33,
8,花溪区开发大道,12,True,,26.437807,花溪区
7,南明区花果园1期停车场,12,True,,26.575743,南明区
7,南明区花果园风雨桥路口,12,True,,26.57595,
1,小河区,12,True,,26.496945,
1,南明区遵义路,12,False,,26.577417,南明区
8,南明区青年路,12,True,,26.565888,南明区
7,南明区解放路,12,False,,26.56832600000001,南明区
9,云岩区枣山路至北京西路口,12,True,,26.592008,云岩区
1,云岩区东二环高架中段,12,True,,26.602531,云岩区
7,南明区机场路中段,12,True,,26.5265,南明区
1,云岩区油小线,13,True,,26.33,
8,贵安大道,13,True,,26.4516,花溪区
7,南明区花果园立交,13,True,,26.574473,南明区
8,云岩区观山东路蛮坡出口,13,True,,26.617138,云岩区
9,南明区小碧乡,13,True,,26.533165000000004,南明区
1,南明区沙冲路,13,True,,26.555189,南明区
9,南明区花果园桥下,13,True,,26.575297,云岩区
7,瑞金南路与箭道街路口,13,True,,26.572999,南明区
5,云岩区樱花巷口,13,True,,26.606913,云岩区
1,乌当区东二环中段,13,True,,26.33,
1,白云区西南家具城门口,13,True,,26.678638,
7,观山湖区出入境管理中心门口,13,True,,26.653148,乌当区
9,南明区青云路与解放路交叉口,13,True,,26.571232,
1,云岩区罗汉营路口,13,True,,26.587788,云岩区
7,白云区同心路口,13,True,,26.688129,
7,观山湖区世纪城福州街路口,13,True,,26.608044,乌当区
7,云岩区东山路口,13,True,,26.586532,云岩区
7,观山湖区汽配城门口,13,True,,26.605835,观山湖区
7,云岩区中华北路口,13,True,,26.596919,云岩区
1,云岩区中华北路中段,13,True,,26.595518,云岩区
7,西南环线,14,True,,26.545078000000004,南明区
7,南明区兴关高架桥中段,14,True,,26.568997,
1,南明区绿苑小区,14,True,,26.544898,南明区
7,云岩区瑞金南路,14,True,,26.579943,云岩区
1,小河区中曹司,14,True,,26.502531,花溪区
7,云岩区威清路比兰德门口,14,True,,26.591763,
7,小河区,14,True,,26.496945,
1,南明区嘉润路军区加油站,14,True,,26.554463,南明区
7,云岩区大营坡云岩区政府门口,14,True,,26.603943,
7,乌当区083厂,14,True,,26.652618,乌当区
1,花溪区青岩古镇,14,True,,26.339051,花溪区
8,云岩区宅吉小区门口,14,True,,26.611882,云岩区
3,花溪区中曹司大桥桥下,14,False,,26.508648,花溪区
3,小河区西南环线,14,True,,26.508372,花溪区
1,云岩区枣山路,14,True,,26.588224,云岩区
7,云岩区文昌北路口,14,True,,26.59138,云岩区
7,南明区五里冲加油站旁,14,True,,26.567712,南明区
1,观山湖区小关立交往金阳方向贵阳北站中段,14,True,,26.618993,云岩区
1,观山湖区云潭北路口,14,True,,26.639913,观山湖区
1,南明区解放路大昌隆对面,14,True,,26.568416,南明区
7,南明区花果园北京八中门口,14,False,,26.57595,
1,南明区市南路加油站门口,14,True,,26.570862,
8,南明区东二环,15,True,,26.584374,南明区
3,白云区阳关是十公里路口,15,True,,26.632203000000004,乌当区
7,云岩区黔灵西路口往中华路方向转,15,True,,26.588197,云岩区
7,金马大道,15,True,,26.531847,乌当区
7,云岩区东山,15,True,,26.588234000000003,云岩区
7,白云区西南家具城门口,15,True,,26.678638,
1,花溪,15,True,,26.416132,花溪区
9,观山湖区八匹马转盘,15,True,,26.641921000000004,观山湖区
1,花溪区桐木岭,15,True,,26.38420300000001,花溪区
7,云岩区浣纱路口,15,True,,26.58625300000001,云岩区
3,白云区沙文镇路口,15,True,,26.735091,
8,南明区中华南路口,15,True,,26.579493,南明区
1,南明区东二环中段,15,True,,26.33,
1,云岩区罗汉营下拉槽口,15,True,,26.585278,云岩区
1,观山湖区金阳南路贵阳一中门口,15,True,,26.631645,乌当区
1,观山湖区北京西路永辉超市门口,15,True,,26.605219,乌当区
7,观山湖区金阳大道中段,15,True,,26.653148,乌当区
3,云岩区百花大道中段,15,True,,26.577040000000004,云岩区
3,花溪区大水沟,16,True,,26.483101,花溪区
7,南明区二戈寨,16,True,,26.517822,南明区
1,贵安大道,16,True,,26.4516,花溪区
3,花溪区田园北路,16,True,,26.414995,花溪区
9,四方河路,16,True,,26.536126,南明区
7,小河区黄河南路,16,True,,26.519866,花溪区
7,南明区见龙洞路,16,True,,26.572478000000004,南明区
7,南明区解放路服务大楼门口,16,True,,26.568242,
7,南明区解放路,16,True,,26.56832600000001,南明区
8,南明区油榨街红绿灯路口,16,True,,26.565897,南明区
9,南明区花果园小车河公园路口,16,False,,26.546621,南明区
1,白云区七中门口,16,True,,26.68105,白云区
7,云岩区浣纱桥加油站内,16,True,,26.586615,云岩区
8,云岩区宝运大道和尚坡路口,16,True,,26.599503,云岩区
7,南明区花香村烟厂门口,16,False,,26.579965,云岩区
7,云岩区三桥批发市场门口,16,True,,26.59219,云岩区
1,南明区嘉润路,17,True,,26.33,
7,观山湖区碧海乾图后门,17,True,,26.630231,乌当区
1,云岩区恒丰步行街,17,True,,26.584019,云岩区
8,云岩区中华北路六广门路口,17,True,,26.598194,
5,南明区秒冲路,17,True,,26.33,
7,南明区中山西路,17,True,,26.583362,南明区
1,云岩区小十字,17,True,,26.584132,云岩区
8,花溪区香江路,17,True,,26.530711,花溪区
7,云岩区水东路,17,True,,26.590296,云岩区
1,云岩区宝山北路与中山中路交叉口,17,True,,26.58372,云岩区
7,南明区五里冲路口,17,True,,26.565947,南明区
7,云岩区二桥转弯塘,17,False,,26.586509000000003,云岩区
7,南明区花果园立交中段,17,True,,26.5265,南明区
1,观山湖区会展城,17,False,,26.644181,观山湖区
7,观山湖区云潭路上麦收费站旁,17,True,,26.634957,观山湖区
8,南明区富源路东二环入口处,17,True,,26.554124,南明区
7,花溪区小河淮河路口,17,True,,26.523894,花溪区
1,观山湖区绿色未来转盘,17,True,,26.653148,乌当区
7,观山湖区兴筑路碧海花园路口,17,True,,26.653148,乌当区
8,南明区蟠桃宫路口,17,True,,26.581191,南明区
9,观山湖区会展北路口,17,True,,26.644798,观山湖区
8,南明区花果园桥下,17,False,,26.575297,云岩区
3,南明区花果园,18,True,,26.571037,南明区
7,观山湖区大关村七组路口,18,True,,26.653148,乌当区
1,南明区花果园,18,True,,26.571037,南明区
7,金阳观山湖区,18,True,,26.633681,观山湖区
7,南明区花果园,18,True,,26.571037,南明区
7,花果园,18,True,,26.571037,南明区
1,云岩区黔灵山路隧道内,18,True,,26.62073,
1,小河区鸡窝冲,18,True,,26.524753000000004,
1,南明区文昌南路口,18,True,,26.579201,南明区
1,观山湖区黔灵山路贵阳一中门口,18,True,,26.631645,乌当区
1,小河区长江路口,18,True,,26.527368,花溪区
8,云岩区金关钢材市场路口,18,False,,26.581532,云岩区
7,南明区都司路,19,True,,26.579352,南明区
1,小河区平桥,19,True,,26.521667,花溪区
1,南明区花果园大街路口,19,True,,26.576965,南明区
7,花溪大道,19,False,,26.580099,花溪区
7,西二环甲秀南路,19,True,,26.511471000000004,花溪区
1,云岩区水东路未来方舟路口,19,True,,26.60896,
8,云岩区松山路口,19,True,,26.586506,云岩区
1,云岩区大关桥中段,20,True,,26.33,
1,贵安新区,20,True,,26.410875,花溪区
3,南明区龙洞堡,20,True,,26.554955,南明区
1,小河区南二环,20,True,,26.513346,花溪区
8,南明区中华南路大十字十字路口,20,True,,26.581735,南明区
1,云岩区市西路往延安西路方向,20,True,,26.590827,
1,乌当区北二环与奶牛场交叉口左侧,20,True,,26.643884000000003,乌当区
7,花溪大道菊花洞,21,True,,26.520831,花溪区
1,观山湖区金朱东路金融中心路口,21,True,,26.653148,乌当区
1,南明区花果园,21,False,,26.571037,南明区
3,南明区机场路口,21,True,,26.565889,南明区
1,观山湖区东林寺路口,21,True,,26.606372,观山湖区
1,云岩区瑞金南路次南门路口,21,True,,26.580133,
8,南明区新寨路,22,True,,26.559917,南明区
3,观山湖区水电八局对面,22,True,,26.607721,乌当区
3,观山湖区金阳南路加油站门口,22,True,,26.653148,乌当区
8,白云区朝晖路云峰大桥下,23,False,,26.687971,
1,南明区富国路,7,True,,26.33,
8,南明区遵义路与新路口交叉口,7,True,,26.559647,南明区
8,南明区花果园立交,7,False,,26.574473,南明区
1,云岩区北京路,7,True,,26.601904,云岩区
8,乌当区未来方舟路口,7,True,,26.33,
3,白云区白云一中门口,7,True,,26.69257600000001,
1,白云区白云南路与金苏大道交叉口,7,True,,26.677664,
7,乌当区北二环杨柳井路口,7,True,,26.643884000000003,乌当区
7,白云区南湖路中段,7,True,,26.687407,
1,云岩区大营坡桥下,7,True,,26.601655,
1,南明区苗圃隧道口,7,True,,26.608,云岩区
8,观山湖区观山东路阳关立交下上寨新苑,7,True,,26.653148,乌当区
1,观山湖区长岭南路口,7,True,,26.612362,观山湖区
1,观山湖区长岭南路与北京西路交叉口,7,True,,26.600525,乌当区
7,花溪区西南环线中段,8,True,,26.535005,
1,白云区金苏大道铝兴社区内,8,True,,26.688434,白云区
1,白云区白云大道白云公园门口,8,True,,26.688056,白云区
7,万科往贵惠大道桥下,8,True,,26.598051,云岩区
3,南明区花果园B北区7栋路口,8,True,,26.574747,南明区
7,南明区万东桥,8,True,,26.580785,南明区
7,南明区四方河路,8,True,,26.536126,南明区
1,南明区油榨街,8,True,,26.566357,南明区
1,西南环线,8,True,,26.545078000000004,南明区
7,花溪区中曹司大桥,8,True,,26.508756,花溪区
8,观山湖区金阳北路诚信南路口,8,True,,26.653148,乌当区
1,南明区西二环苗圃隧道口,8,True,,26.608,云岩区
1,南明区花果园立交桥上,8,True,,26.574828000000004,
1,云岩区盐务街路口,8,True,,26.60705,云岩区
1,观山湖区长岭北路中段,8,True,,26.653148,乌当区
8,观山湖区长岭南路与黔灵山路交叉口,8,True,,26.617229,乌当区
1,云岩区宝山北路与东山路口交叉口,8,True,,26.58664000000001,云岩区
9,观山湖区长岭南路口,8,True,,26.612362,观山湖区
7,花溪区贵溪路口,9,True,,26.406258,
7,小河区花溪大道,9,True,,26.507777,花溪区
8,南明区都司路,9,True,,26.579352,南明区
8,南明区嘉润路红绿灯十字路口,9,True,,26.575944,
7,贵安大道,9,True,,26.4516,花溪区
7,云岩区松山村,9,True,,26.583792,云岩区
1,观山湖区北京西路口,9,True,,26.606183,乌当区
1,花溪区碧桂园,9,True,,26.398928,花溪区
7,金阳医院后门,9,True,,26.620767,乌当区
7,云岩区延安西路,9,True,,26.588587,云岩区
7,小河区喜百年酒店,9,True,,26.530009000000003,
8,南明区花溪大道湘雅村中段,9,True,,26.5265,南明区
1,乌当区奶牛场路口,9,True,,26.33,
8,云岩区三桥北路碧玉园小区门口,9,True,,26.589146000000003,云岩区
1,观山湖区北京西路小湾河中段,9,True,,26.598963,
7,南明区醒狮路口,9,True,,26.581116,南明区
7,观山湖区二铺红绿灯路口,9,True,,26.653148,乌当区
1,南明区浣纱桥下拉槽口,9,False,,26.587148,云岩区
9,云岩区二桥路口,9,True,,26.587788,云岩区
