,ID,lngs,lat,district,driverfault
39389,39389,106.643358,26.653148,乌当区,1
39390,39390,106.634081,26.603586,乌当区,8
39391,39391,106.77888,26.636191,,9
39392,39392,106.626652,26.623566,乌当区,7
39393,39393,106.753264,26.649929,,3
39394,39394,106.637301,26.60289,,1
39395,39395,106.730453,26.603708,,7
39396,39396,106.71882,26.583606,南明区,7
39397,39397,106.807162,26.549112,南明区,3
39398,39398,106.63031399999998,26.678638,,1
39399,39399,106.807162,26.549112,南明区,1
39400,39400,106.666711,26.609939,乌当区,3
39401,39401,106.741057,26.551308,南明区,7
39402,39402,106.743071,26.552138,南明区,7
39403,39403,106.643358,26.653148,乌当区,7
39404,39404,106.718747,26.588182,,9
39405,39405,106.641034,26.67387,白云区,1
39406,39406,106.667524,26.598963,,1
39407,39407,106.643358,26.653148,乌当区,7
39408,39408,106.689817,26.531456,南明区,8
39409,39409,106.72628600000002,26.607463,云岩区,7
39410,39410,106.705097,26.574473,南明区,9
39411,39411,106.672457,26.565731,南明区,7
39412,39412,106.7302,26.58779,云岩区,6
39413,39413,106.683842,26.5265,南明区,7
39414,39414,106.710649,26.593644,云岩区,7
39415,39415,106.758641,26.618835,乌当区,7
39416,39416,106.764159,26.617612,乌当区,8
39417,39417,106.621816,26.680775,白云区,7
39418,39418,106.637514,26.685865000000003,白云区,3
39419,39419,106.733423,26.56832600000001,南明区,7
39420,39420,106.726874,26.592194,,7
39421,39421,106.706571,26.571693,南明区,7
39422,39422,106.723136,26.579439,南明区,7
39423,39423,106.721098,26.590919,云岩区,1
39424,39424,106.726874,26.592194,,7
39425,39425,106.739604,26.601792,云岩区,8
39426,39426,106.77179,26.635909,云岩区,1
39427,39427,106.631434,26.665865000000004,乌当区,8
39428,39428,106.739947,26.62288400000001,云岩区,7
39429,39429,106.715524,26.561601,南明区,3
39430,39430,106.6953,26.56048,南明区,1
39431,39431,106.703551,26.580847,云岩区,7
39432,39432,106.711418,26.564625,,7
39433,39433,106.717447,26.60705,云岩区,8
39434,39434,106.66948700000002,26.566166,南明区,7
39435,39435,106.717993,26.578818,,1
39436,39436,106.700706,26.571037,南明区,8
39437,39437,106.71761399999998,26.605749,,3
39438,39438,113.355492,23.252565,白云区,7
39439,39439,106.744238,26.60349,云岩区,7
39440,39440,106.705169,26.582509,,6
39441,39441,106.719769,26.572999,南明区,7
39442,39442,106.740054,26.517822,南明区,1
39443,39443,106.661274,26.682756,白云区,1
39444,39444,106.630267,26.680261,白云区,7
39445,39445,106.708936,26.529166,南明区,1
39446,39446,106.716194,26.543419,南明区,7
39447,39447,106.725111,26.591797,云岩区,3
39448,39448,106.737145,26.578344,,8
39449,39449,106.672457,26.565731,南明区,1
39450,39450,106.643358,26.653148,乌当区,3
39451,39451,106.630547,26.672702,,1
39452,39452,106.640232,26.608044,乌当区,8
39453,39453,106.806182,26.639503,乌当区,7
39454,39454,106.77845,26.639453000000003,乌当区,7
39455,39455,106.725158,26.606495,,9
39456,39456,106.701183,26.616764,云岩区,3
39457,39457,106.659357,27.216054,乌当区,7
39458,39458,106.721101,26.577575,南明区,8
39459,39459,106.718915,26.601479,云岩区,3
39460,39460,106.651644,26.490179,花溪区,7
39461,39461,106.716949,26.564664,,7
39462,39462,106.699276,26.587940000000003,云岩区,3
39463,39463,106.708936,26.529166,南明区,7
39464,39464,106.716866,26.589601,云岩区,7
39465,39465,106.696935,26.589468,云岩区,3
39466,39466,106.725078,26.606257,,7
39467,39467,106.668886,26.692944,,1
39468,39468,106.715316,26.617734,云岩区,3
39469,39469,106.70573799999998,26.588583,,7
39470,39470,106.72342,26.601655,,8
39471,39471,106.708936,26.529166,南明区,9
39472,39472,106.602479,26.38913,花溪区,9
39473,39473,106.72891,26.607112,云岩区,1
39474,39474,106.714955,26.584606,云岩区,9
39475,39475,106.650786,26.607721,乌当区,7
39476,39476,106.624966,26.699343,白云区,7
39477,39477,106.643358,26.653148,乌当区,3
39478,39478,106.819598,26.301558,花溪区,7
39479,39479,106.714955,26.584606,云岩区,9
39480,39480,106.750573,26.409194,花溪区,3
39481,39481,106.698099,26.588309,云岩区,7
39482,39482,106.721871,26.602052,,1
39483,39483,106.68364,26.442881,花溪区,8
39484,39484,106.632714,26.688056,,1
39485,39485,106.69737,26.57596400000001,观山湖区,1
39486,39486,106.656885,26.66617,白云区,7
39487,39487,106.713691,26.660678000000004,云岩区,7
39488,39488,106.632119,26.641921000000004,观山湖区,9
39489,39489,106.734521,26.568237,,1
39490,39490,106.615021,26.629963,乌当区,7
39491,39491,106.711602,26.554804,南明区,3
39492,39492,106.708936,26.529166,南明区,8
39493,39493,106.640232,26.608044,乌当区,8
39494,39494,106.62,26.33,,3
39495,39495,106.66633,26.57689,云岩区,1
39496,39496,106.677184,26.56595900000001,观山湖区,7
39497,39497,106.730321,26.584064,,7
39498,39498,106.692534,26.559308,南明区,7
39499,39499,106.699591,26.587987,云岩区,7
39500,39500,106.73561200000002,26.398928,花溪区,7
39501,39501,106.700706,26.571037,南明区,7
39502,39502,106.736851,26.581566,南明区,9
39503,39503,106.684187,26.440853000000004,花溪区,7
39504,39504,106.724805,26.601904,云岩区,1
39505,39505,106.616202,26.605835,观山湖区,7
39506,39506,106.681966,26.585772,云岩区,5
39507,39507,106.700848,26.589812,云岩区,7
39508,39508,106.696649,26.566774,南明区,7
39509,39509,106.787322,26.652748,乌当区,8
39510,39510,106.682285,26.502618,,7
39511,39511,106.787322,26.652748,乌当区,9
39512,39512,106.702379,26.514319,花溪区,7
39513,39513,106.694587,26.557436,南明区,5
39514,39514,106.62,26.33,,7
39515,39515,106.701707,26.57595,,2
39516,39516,106.703861,26.589859000000004,云岩区,8
39517,39517,106.643358,26.653148,乌当区,1
39518,39518,106.807162,26.549112,南明区,3
39519,39519,106.746004,26.566357,南明区,7
39520,39520,106.704948,26.51802,花溪区,7
39521,39521,106.71555,26.508372,花溪区,7
39522,39522,106.697713,26.52528400000001,南明区,3
39523,39523,106.672258,26.502496,乌当区,7
39524,39524,106.684349,26.439236,花溪区,8
39525,39525,106.68067,26.508756,花溪区,3
39526,39526,106.625766,26.647286,观山湖区,8
39527,39527,106.643358,26.653148,乌当区,5
39528,39528,106.643358,26.653148,乌当区,10
39529,39529,106.62,26.33,,7
39530,39530,106.71988,26.589993,云岩区,8
39531,39531,106.741002,26.579635,南明区,7
39532,39532,106.700706,26.571037,南明区,1
39533,39533,106.714691,26.568173,南明区,7
39534,39534,106.701707,26.57595,,7
39535,39535,106.667524,26.598963,,1
39536,39536,106.736867,26.589506,,5
39537,39537,106.711668,26.594011,,1
39538,39538,106.643358,26.653148,乌当区,7
39539,39539,106.652825,26.612362,观山湖区,1
39540,39540,106.667524,26.598963,,7
39541,39541,106.748096,26.400247,花溪区,7
39542,39542,106.569594,26.587024,乌当区,8
39543,39543,106.706178,26.59764,云岩区,9
39544,39544,106.700566,26.536294,南明区,1
39545,39545,106.707883,26.524842,花溪区,1
39546,39546,106.632119,26.641921000000004,观山湖区,7
39547,39547,106.677213,26.592322,云岩区,1
39548,39548,106.627672,26.60731,,1
39549,39549,106.702869,26.595835,云岩区,1
39550,39550,106.675303,26.406258,,1
39551,39551,106.71613899999998,26.528752,花溪区,7
39552,39552,106.640232,26.608044,乌当区,8
39553,39553,106.733423,26.56832600000001,南明区,7
39554,39554,106.684187,26.440853000000004,花溪区,1
39555,39555,106.71712,26.59957600000001,云岩区,7
39556,39556,106.651644,26.490179,花溪区,8
39557,39557,106.750573,26.409194,花溪区,9
39558,39558,106.701328,26.593622,,7
39559,39559,106.68546299999998,26.595573,云岩区,1
39560,39560,106.684828,26.430862,花溪区,1
39561,39561,106.728018,26.591711,云岩区,7
39562,39562,106.702457,26.575297,云岩区,7
39563,39563,106.684122,26.567986,南明区,7
39564,39564,106.695033,26.594893,,1
39565,39565,106.726318,26.607921,云岩区,7
39566,39566,106.704703,26.576797,南明区,1
39567,39567,106.683842,26.5265,南明区,1
39568,39568,106.735001,26.599468,,4
39569,39569,106.720698,26.574614,南明区,3
39570,39570,106.585983,26.604482,观山湖区,7
39571,39571,106.717642,26.565505,南明区,1
39572,39572,106.770521,26.652422,乌当区,1
39573,39573,106.744973,26.592659,云岩区,3
39574,39574,106.632119,26.641921000000004,观山湖区,7
39575,39575,106.720704,26.58907,云岩区,3
39576,39576,106.638819,26.602090000000004,乌当区,8
39577,39577,106.630901,26.666299,观山湖区,8
39578,39578,106.733423,26.56832600000001,南明区,7
39579,39579,106.69883,26.593063,云岩区,7
39580,39580,106.704944,26.579965,云岩区,9
39581,39581,106.630741,26.606183,乌当区,7
39582,39582,106.65227,26.583912,云岩区,7
39583,39583,106.695226,26.560017,南明区,7
39584,39584,106.729941,26.588749,,1
39585,39585,106.743516,26.550677,南明区,7
39586,39586,106.71882,26.583606,南明区,1
39587,39587,106.71966100000002,26.6053,云岩区,7
39588,39588,106.695968,26.574552,南明区,7
39589,39589,106.631245,26.598867,乌当区,1
39590,39590,106.740054,26.517822,南明区,7
39591,39591,106.732492,26.58121400000001,,1
39592,39592,106.717571,26.595518,云岩区,1
39593,39593,106.726874,26.592194,,8
39594,39594,106.62,26.33,,1
39595,39595,106.606041,26.601937,乌当区,1
39596,39596,106.718379,26.584229,云岩区,7
39597,39597,106.617635,26.687407,,7
39598,39598,106.77281200000002,26.636533,乌当区,3
39599,39599,106.62,26.33,,8
39600,39600,106.643358,26.653148,乌当区,7
39601,39601,106.632119,26.641921000000004,观山湖区,7
39602,39602,106.62,26.33,,3
39603,39603,106.689817,26.531456,南明区,7
39604,39604,106.736557,26.535168,南明区,1
39605,39605,106.66904,26.67327,,1
39606,39606,106.684691,26.596066,云岩区,1
39607,39607,106.643358,26.653148,乌当区,7
39608,39608,106.720091,26.605817,,9
39609,39609,106.62,26.33,,8
39610,39610,106.758641,26.618835,乌当区,7
39611,39611,106.643358,26.653148,乌当区,1
39612,39612,106.70887,26.527864,花溪区,3
39613,39613,106.6953,26.56048,南明区,3
39614,39614,106.725001,26.6033,云岩区,1
39615,39615,106.71613899999998,26.528752,花溪区,7
39616,39616,106.59374,26.634957,观山湖区,7
39617,39617,106.677534,26.596207,云岩区,7
39618,39618,106.62,26.33,,7
39619,39619,106.703831,26.574828000000004,南明区,7
39620,39620,106.638457,26.688265,白云区,1
39621,39621,106.643358,26.653148,乌当区,1
39622,39622,106.703555,26.592008,云岩区,3
39623,39623,106.62,26.33,,7
39624,39624,106.70711,26.595594,云岩区,7
39625,39625,106.707786,26.555189,南明区,1
39626,39626,106.711602,26.554804,南明区,5
39627,39627,106.704388,26.580699,南明区,3
39628,39628,106.645105,26.594931,乌当区,1
39629,39629,106.62,26.33,,1
39630,39630,106.643358,26.653148,乌当区,7
39631,39631,106.643358,26.653148,乌当区,7
39632,39632,106.704123,26.516411,南明区,7
39633,39633,106.725203,26.513346,花溪区,7
39634,39634,106.68364,26.442881,花溪区,7
39635,39635,106.705097,26.574473,南明区,7
39636,39636,106.667458,26.502087,花溪区,7
39637,39637,106.807162,26.549112,南明区,7
39638,39638,106.643358,26.653148,乌当区,7
39639,39639,106.734669,26.581191,南明区,1
39640,39640,106.760067,26.619454,,7
39641,39641,106.676552,26.59052800000001,云岩区,8
39642,39642,106.707265,26.51806400000001,花溪区,7
39643,39643,106.704349,26.574818,南明区,7
39644,39644,106.698099,26.588309,云岩区,1
39645,39645,106.638719,26.687571,白云区,1
39646,39646,106.718133,26.579474,南明区,8
39647,39647,106.684122,26.567986,南明区,1
39648,39648,106.677228,26.58896,云岩区,4
39649,39649,106.643358,26.653148,乌当区,1
39650,39650,106.62,26.33,,7
39651,39651,106.727424,26.567515000000004,南明区,1
39652,39652,106.696569,26.558547,,9
39653,39653,106.643358,26.653148,乌当区,7
39654,39654,106.671451,26.599503,云岩区,1
39655,39655,106.704097,26.58755,云岩区,7
39656,39656,106.696649,26.566774,南明区,3
39657,39657,106.746004,26.566357,南明区,7
39658,39658,106.671451,26.599503,云岩区,8
39659,39659,106.638819,26.602090000000004,乌当区,7
39660,39660,106.747947,26.561094,南明区,7
39661,39661,106.643358,26.653148,乌当区,8
39662,39662,106.725482,26.564341,,3
39663,39663,106.629,26.63582,,8
39664,39664,106.701707,26.57595,,8
39665,39665,106.643358,26.653148,乌当区,9
39666,39666,106.687206,26.589126,云岩区,3
39667,39667,106.667563,26.699507,白云区,8
39668,39668,106.731357,26.738001,白云区,1
39669,39669,106.62,26.33,,1
39670,39670,106.727484,26.616132,云岩区,1
39671,39671,106.736557,26.535168,南明区,1
39672,39672,106.67148600000002,26.599511,云岩区,1
39673,39673,106.684566,26.569092,南明区,1
39674,39674,106.6953,26.56048,南明区,7
39675,39675,106.62,26.33,,3
39676,39676,106.623169,26.471655,花溪区,8
39677,39677,106.707265,26.51806400000001,花溪区,7
39678,39678,106.72845,26.591344,云岩区,1
39679,39679,106.704123,26.516411,南明区,1
39680,39680,106.670003,26.494953,花溪区,3
39681,39681,106.688181,26.53702100000001,,1
39682,39682,106.724437,26.59138,,7
39683,39683,106.72271,26.595788,云岩区,8
39684,39684,106.712092,26.586174,,7
39685,39685,106.66633,26.57689,云岩区,7
39686,39686,106.740054,26.517822,南明区,7
39687,39687,106.696649,26.566774,南明区,7
39688,39688,106.67148600000002,26.599511,云岩区,1
39689,39689,106.651098,26.688404,白云区,1
39690,39690,106.683842,26.5265,南明区,7
39691,39691,106.713691,26.660678000000004,云岩区,8
39692,39692,106.688245,26.382642,花溪区,7
39693,39693,106.742975,26.505115000000004,南明区,1
39694,39694,106.707786,26.555189,南明区,1
39695,39695,106.736851,26.581566,南明区,6
39696,39696,106.582123,26.588977000000003,乌当区,7
39697,39697,106.750045,26.347993,花溪区,8
39698,39698,106.702698,26.596317,云岩区,8
39699,39699,106.713737,26.561621,南明区,1
39700,39700,106.69907,26.593191,云岩区,3
39701,39701,106.667524,26.598963,,8
39702,39702,106.667524,26.598963,,1
39703,39703,106.647408,26.604158,观山湖区,1
39704,39704,106.740054,26.517822,南明区,1
39705,39705,106.700706,26.571037,南明区,1
39706,39706,106.654143,26.581414,云岩区,8
39707,39707,106.798725,26.550502,花溪区,1
39708,39708,106.656444,26.586265,云岩区,1
39709,39709,106.746082,26.494699,南明区,1
39710,39710,106.700706,26.571037,南明区,3
39711,39711,106.702673,26.572567,南明区,3
39712,39712,106.625034,26.6397,观山湖区,3
39713,39713,106.643358,26.653148,乌当区,1
39714,39714,106.614506,26.658485,乌当区,1
39715,39715,106.667524,26.598963,,1
39716,39716,106.71555,26.508372,花溪区,7
39717,39717,106.696649,26.566774,南明区,7
39718,39718,106.746004,26.566357,南明区,3
39719,39719,106.643358,26.653148,乌当区,7
39720,39720,106.660171,26.674858,白云区,1
39721,39721,106.71761399999998,26.605749,,1
39722,39722,106.629249,26.606372,观山湖区,7
39723,39723,106.643358,26.653148,乌当区,1
39724,39724,106.591681,26.611554,乌当区,7
39725,39725,106.70711,26.595594,云岩区,7
39726,39726,106.629288,26.71763,白云区,3
39727,39727,106.698248,26.576427,南明区,7
39728,39728,106.651644,26.490179,花溪区,7
39729,39729,106.619438,26.691216,白云区,1
39730,39730,106.704388,26.580699,南明区,8
39731,39731,106.632714,26.688056,,7
39732,39732,106.697312,26.567755,,7
39733,39733,106.616202,26.605835,观山湖区,1
39734,39734,106.643358,26.653148,乌当区,7
39735,39735,106.714955,26.584606,云岩区,8
39736,39736,106.697713,26.52528400000001,南明区,7
39737,39737,106.721109,26.590907,云岩区,7
39738,39738,106.513557,26.584844,,1
39739,39739,106.66615,26.577427,云岩区,7
39740,39740,106.702379,26.514319,花溪区,3
39741,39741,106.674637,26.484649,花溪区,8
39742,39742,106.738347,26.514854,南明区,7
39743,39743,106.69728899999998,26.580371000000003,云岩区,2
39744,39744,106.700706,26.571037,南明区,7
39745,39745,106.736557,26.535168,南明区,1
39746,39746,106.740054,26.517822,南明区,7
39747,39747,106.720004,26.605673,,7
39748,39748,106.722467,26.597562,云岩区,10
39749,39749,106.683842,26.5265,南明区,5
39750,39750,106.66921,26.587049,云岩区,7
39751,39751,106.675714,26.611357,观山湖区,7
39752,39752,106.663479,26.693209000000003,,1
39753,39753,106.62439,26.61292700000001,乌当区,3
39754,39754,106.717073,26.61924500000001,云岩区,1
39755,39755,106.643358,26.653148,乌当区,1
39756,39756,106.6725,26.435693,花溪区,7
39757,39757,106.643358,26.653148,乌当区,1
39758,39758,106.682455,26.625659,乌当区,1
39759,39759,106.724409,26.578244,南明区,7
39760,39760,106.594947,26.626061,乌当区,7
39761,39761,106.704123,26.516411,南明区,8
39762,39762,106.62,26.33,,8
39763,39763,106.675495,26.588472,,3
39764,39764,106.704897,26.495796,花溪区,3
39765,39765,106.71105,26.598199,云岩区,7
39766,39766,106.733423,26.56832600000001,南明区,7
39767,39767,106.776905,26.556927,南明区,1
39768,39768,106.72328600000002,26.577602,云岩区,8
39769,39769,106.62,26.33,,8
39770,39770,106.655784,26.6575,乌当区,7
39771,39771,106.692296,26.546435,,8
39772,39772,106.643358,26.653148,乌当区,7
39773,39773,106.704944,26.579965,云岩区,8
39774,39774,106.74808,26.55759500000001,南明区,7
39775,39775,106.634507,26.690049,白云区,7
39776,39776,106.700706,26.571037,南明区,7
39777,39777,106.622765,26.631015,观山湖区,5
39778,39778,106.716949,26.564664,南明区,8
39779,39779,106.704106,26.547635,南明区,1
39780,39780,106.705334,26.575212,云岩区,1
39781,39781,106.675757,26.569605,,1
39782,39782,106.628832,26.607178,乌当区,1
39783,39783,106.731235,26.593661,云岩区,1
39784,39784,106.725581,26.581735,南明区,7
39785,39785,106.792375,26.628544,乌当区,1
39786,39786,106.730039,26.5454,南明区,1
39787,39787,106.71613899999998,26.528752,花溪区,7
39788,39788,106.736851,26.581566,南明区,7
39789,39789,106.72845,26.591344,云岩区,8
39790,39790,106.800259,26.542137,花溪区,1
39791,39791,106.707515,26.523303,花溪区,7
39792,39792,106.716949,26.564664,,7
39793,39793,106.720199,26.601761,云岩区,1
39794,39794,106.688245,26.382642,花溪区,7
39795,39795,106.706745,26.492718,花溪区,6
39796,39796,106.653677,26.629979,乌当区,8
39797,39797,106.606041,26.601937,乌当区,7
39798,39798,106.701707,26.57595,,1
39799,39799,106.709251,26.596754,云岩区,7
39800,39800,106.62,26.33,,1
39801,39801,106.62,26.33,,1
39802,39802,106.709933,26.619395,云岩区,7
39803,39803,106.696118,26.578841,,8
39804,39804,106.643358,26.653148,乌当区,1
39805,39805,106.717496,26.565438,南明区,7
39806,39806,106.709842,26.56283,南明区,8
39807,39807,106.632119,26.641921000000004,观山湖区,9
39808,39808,106.632119,26.641921000000004,观山湖区,7
39809,39809,106.653937,26.642426,乌当区,1
39810,39810,106.66615,26.577427,云岩区,1
39811,39811,106.717073,26.61924500000001,云岩区,1
39812,39812,106.643358,26.653148,乌当区,1
39813,39813,106.729017,26.586407,花溪区,3
39814,39814,106.706178,26.59764,云岩区,1
39815,39815,106.586422,26.448223,花溪区,3
39816,39816,106.736819,26.58664000000001,,8
39817,39817,106.679389,26.483101,花溪区,7
39818,39818,106.63031399999998,26.678638,,1
39819,39819,106.72774,26.576914,南明区,1
39820,39820,106.71555,26.508372,花溪区,9
39821,39821,106.730662,26.566398,南明区,1
39822,39822,106.643358,26.653148,乌当区,1
39823,39823,106.731184,26.693153,,9
39824,39824,106.643358,26.653148,乌当区,7
39825,39825,106.727174,26.56658,,1
39826,39826,106.590769,26.60729000000001,乌当区,1
39827,39827,106.643358,26.653148,乌当区,1
39828,39828,106.632714,26.688056,白云区,8
39829,39829,106.731353,26.588356,,7
39830,39830,106.707883,26.524842,花溪区,7
39831,39831,106.683398,26.508648,花溪区,1
39832,39832,106.683856,26.522806,南明区,8
39833,39833,106.644264,26.521667,花溪区,3
39834,39834,106.684122,26.567986,南明区,8
39835,39835,106.582123,26.588977000000003,乌当区,8
39836,39836,106.687007,26.656493,白云区,8
39837,39837,106.681611,26.654382,白云区,8
39838,39838,106.672628,26.59219,云岩区,1
39839,39839,106.62,26.33,,1
39840,39840,106.613476,26.614782,乌当区,7
39841,39841,106.649472,26.635411,乌当区,7
39842,39842,106.714057,26.599647,云岩区,7
39843,39843,106.657303,26.658835,观山湖区,7
39844,39844,106.674334,26.587629,,7
39845,39845,106.744433,26.566264,南明区,7
39846,39846,106.708365,26.573829,南明区,7
39847,39847,106.688374,26.567728,南明区,3
39848,39848,106.62,26.33,,9
39849,39849,106.753095,26.601831,云岩区,8
39850,39850,106.721619,26.618704,,8
39851,39851,106.679464,26.428224,花溪区,1
39852,39852,106.708365,26.573829,南明区,9
39853,39853,106.785945,26.505529,花溪区,7
39854,39854,106.616202,26.605835,观山湖区,1
39855,39855,106.721016,26.572363,南明区,1
39856,39856,106.683131,26.509354,南明区,1
39857,39857,106.630139,26.607686,观山湖区,7
39858,39858,106.736478,26.618395,云岩区,9
39859,39859,106.723871,26.613465,云岩区,7
39860,39860,106.62,26.33,,1
39861,39861,106.640232,26.608044,乌当区,8
39862,39862,106.655743,26.599168,乌当区,7
39863,39863,106.630547,26.672702,,1
39864,39864,106.717418,26.658328000000004,云岩区,7
39865,39865,106.643358,26.653148,乌当区,8
39866,39866,106.692642,26.546782,南明区,1
39867,39867,106.707786,26.555189,南明区,1
39868,39868,106.736456,26.557445,,3
39869,39869,106.71532,26.564933,南明区,7
39870,39870,106.704307,26.559033000000003,南明区,7
39871,39871,106.674173,26.587496,云岩区,7
39872,39872,106.633319,26.604156,乌当区,7
39873,39873,106.643358,26.653148,乌当区,1
39874,39874,106.721766,26.583094,云岩区,7
39875,39875,106.783809,26.672014,乌当区,3
39876,39876,106.697625,26.574749,南明区,7
39877,39877,106.643358,26.653148,乌当区,7
39878,39878,106.672978,26.580784,云岩区,1
39879,39879,106.638719,26.687571,白云区,1
39880,39880,106.629,26.63582,,1
39881,39881,106.750234,26.566747,南明区,9
39882,39882,106.729053,26.608584000000004,,1
39883,39883,106.630445,26.664836,乌当区,7
39884,39884,106.65577,26.600525,乌当区,7
39885,39885,106.643358,26.653148,乌当区,7
39886,39886,106.776809,26.635843,乌当区,1
39887,39887,106.62,26.33,,7
39888,39888,106.790682,26.640349,乌当区,5
39889,39889,106.585983,26.604482,观山湖区,8
39890,39890,106.684696,26.522308,,8
39891,39891,106.707786,26.555189,南明区,7
39892,39892,106.71181599999998,26.588401,云岩区,7
39893,39893,106.689817,26.531456,南明区,1
39894,39894,106.598656,26.600041,乌当区,9
39895,39895,106.71827,26.581842,南明区,1
39896,39896,106.729053,26.608584000000004,,7
39897,39897,106.62,26.33,,7
39898,39898,106.726277,26.577167,南明区,7
39899,39899,106.643358,26.653148,乌当区,1
39900,39900,106.661591,26.578659,云岩区,7
39901,39901,106.727571,26.61038,,8
39902,39902,106.643358,26.653148,乌当区,1
39903,39903,106.719901,26.511027,,7
39904,39904,106.70438500000002,26.659372,白云区,1
39905,39905,106.695077,26.560502000000003,南明区,7
39906,39906,106.687007,26.656493,白云区,9
39907,39907,106.643358,26.653148,乌当区,7
39908,39908,106.714568,26.578811,南明区,8
39909,39909,106.759405,26.623417,乌当区,7
39910,39910,106.676143,26.606809,,3
39911,39911,106.758641,26.618835,乌当区,1
39912,39912,106.598656,26.600041,乌当区,1
39913,39913,106.682594,26.507528000000004,花溪区,7
39914,39914,106.62,26.33,,1
39915,39915,106.697625,26.574749,南明区,1
39916,39916,106.606872,26.619581,乌当区,1
39917,39917,106.629908,26.717242,白云区,7
39918,39918,106.728096,26.604031,,1
39919,39919,106.697713,26.52528400000001,南明区,7
39920,39920,106.71154,26.579943,云岩区,1
39921,39921,106.693407,26.565796,南明区,7
39922,39922,106.772598,26.60896,,7
39923,39923,106.643358,26.653148,乌当区,9
39924,39924,106.707786,26.555189,南明区,1
39925,39925,106.661322,26.56670200000001,云岩区,1
39926,39926,106.707265,26.51806400000001,花溪区,8
39927,39927,106.668699,26.579894,云岩区,7
39928,39928,106.700706,26.571037,南明区,1
39929,39929,106.746004,26.566357,南明区,1
39930,39930,106.718051,26.585665,云岩区,7
39931,39931,106.705097,26.574473,南明区,1
39932,39932,106.71761200000002,26.565556,南明区,3
39933,39933,106.747602,26.580423,南明区,1
39934,39934,106.732957,26.600314,云岩区,8
39935,39935,106.715897,26.554895,南明区,3
39936,39936,106.653677,26.629979,乌当区,8
39937,39937,106.62,26.33,,1
39938,39938,106.696509,26.593576,云岩区,1
39939,39939,106.722553,26.577783,南明区,1
39940,39940,106.700706,26.571037,南明区,1
39941,39941,106.709842,26.56283,南明区,5
39942,39942,106.619438,26.691216,白云区,8
39943,39943,106.710432,26.620609,云岩区,3
39944,39944,106.627801,26.610076,观山湖区,1
39945,39945,106.622765,26.631015,乌当区,7
39946,39946,106.711836,26.561814,南明区,7
39947,39947,106.716001,26.571852000000003,,1
39948,39948,106.71685,26.617138,云岩区,1
39949,39949,106.704123,26.516411,南明区,7
39950,39950,106.713229,26.58311500000001,南明区,8
39951,39951,106.736851,26.581566,南明区,7
39952,39952,106.630674,26.700179,白云区,7
39953,39953,106.683842,26.5265,南明区,7
39954,39954,106.67418700000002,26.441864,花溪区,9
39955,39955,106.706202,26.49134500000001,花溪区,7
39956,39956,106.684187,26.440853000000004,花溪区,1
39957,39957,106.67606200000002,26.43533,花溪区,9
39958,39958,106.746004,26.566357,南明区,7
39959,39959,106.654263,26.645353000000004,观山湖区,7
39960,39960,106.582123,26.588977000000003,乌当区,3
39961,39961,106.641964,26.495865,花溪区,8
39962,39962,106.684696,26.522308,,4
39963,39963,106.70266,26.513977,花溪区,7
39964,39964,106.714568,26.578811,南明区,3
39965,39965,106.672258,26.502496,乌当区,7
39966,39966,106.67678,26.416132,花溪区,7
39967,39967,106.807162,26.549112,南明区,8
39968,39968,106.704412,26.587148,云岩区,7
39969,39969,106.62,26.33,,3
39970,39970,106.65546,26.651594,乌当区,1
39971,39971,106.62,26.33,,7
39972,39972,106.652429,26.59423,云岩区,7
39973,39973,106.694069,26.608,云岩区,1
39974,39974,106.694069,26.608,云岩区,1
39975,39975,106.662258,26.689205,白云区,1
39976,39976,106.667524,26.598963,,1
39977,39977,106.864543,26.528632,,8
39978,39978,106.697713,26.52528400000001,南明区,7
39979,39979,119.988383,36.26719600000001,,7
39980,39980,106.693407,26.565796,南明区,7
39981,39981,106.667078,26.50201400000001,花溪区,7
39982,39982,106.643358,26.653148,乌当区,7
39983,39983,106.640232,26.608044,乌当区,7
39984,39984,106.62,26.33,,1
39985,39985,106.634081,26.603586,乌当区,7
39986,39986,106.661162,26.489407,南明区,7
39987,39987,106.688245,26.382642,花溪区,7
39988,39988,106.707786,26.555189,南明区,7
39989,39989,106.737705,26.621555,南明区,7
39990,39990,106.67024,26.437961,花溪区,3
39991,39991,106.733423,26.56832600000001,南明区,7
39992,39992,106.702673,26.572567,南明区,1
39993,39993,106.717863,26.565289,南明区,7
39994,39994,106.6953,26.56048,南明区,1
39995,39995,106.683092,26.502531,花溪区,1
39996,39996,106.6953,26.56048,南明区,7
39997,39997,106.632119,26.641921000000004,观山湖区,7
39998,39998,106.667524,26.598963,,1
39999,39999,106.704626,26.583986,云岩区,8
40000,40000,106.72333799999998,26.580226,南明区,7
40001,40001,106.71405700000001,26.599646999999997,云岩区,7
40002,40002,106.62,26.33,,7
40003,40003,106.742975,26.505115000000004,南明区,1
40004,40004,106.73580700000001,26.575796,南明区,1
40005,40005,106.69458300000001,26.570115,南明区,7
40006,40006,106.626531,26.618765000000003,乌当区,7
40007,40007,106.694179,26.572877000000002,南明区,7
40008,40008,106.62613700000001,26.6346,观山湖区,2
40009,40009,106.643358,26.653147999999998,乌当区,1
40010,40010,106.641853,26.683961,白云区,1
40011,40011,106.675757,26.569605,,1
40012,40012,106.595052,26.615344,乌当区,7
40013,40013,106.676151,26.58659500000001,云岩区,7
